serial_number,order_id,customer_id,customer_name,Gender,email,phone_number,address,product_id,product_name,product_category,supplier_id,supplier_name,supplier_phone,supplier_email,inventory_id,location,stock_quantity,quantity,unit_price,order_date,order_status,remaining_stock
1721,359,44,Matthew Anderson,Female,melissa65@yahoo.com,431.329.1212x775,"74741 Eric Spur Suite 903, Eddiebury, MO 67801",154,And Least,Sports,19,Lin-Rasmussen,586-850-1429x401,yreed@graham-joyce.com,154,Warehouse A,403,1,51.23,2025-06-13,Delivered,403
1722,292,178,Jennifer Williamson,Other,michellecobb@hotmail.com,7676991507,"10919 Rebecca Crossroad, Michaelfort, RI 58778",294,Once World,Clothing,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,294,Store 2,34,4,356.34,2025-05-28,Shipped,34
1723,689,279,Mary Kennedy,Female,loganveronica@noble.com,(270)510-2876,"8138 Bennett Lights Suite 548, Alyssaborough, SC 36904",72,Bed Better,Sports,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,72,Store 2,101,2,401.29,2025-10-11,Pending,101
1724,387,60,Linda Morgan,Female,wendy75@martin.com,323.098.2150,"909 Ebony Shoal Apt. 016, Jamesside, NJ 92496",267,Great Under,Clothing,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,267,Warehouse A,207,1,325.58,2025-06-30,Delivered,207
1725,254,4,Caleb Richardson,Male,ykline@yahoo.com,(775)841-6169,"Unit 2845 Box 1154, DPO AA 58948",54,Law Bit,Garden,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,54,Warehouse B,289,2,68.55,2025-08-28,Shipped,289
1726,336,150,Kevin Henry,Other,stewartrodney@hotmail.com,425.754.0900,"8645 Amanda Freeway, Pricefurt, KS 39939",265,Thing Single,Home,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,265,Store 2,363,2,345.26,2025-11-08,Shipped,363
1727,597,378,Joyce Mitchell MD,Female,agallegos@sloan-lynch.com,937-440-3946x40830,"60601 Nichols Plains Suite 084, South Vanessaborough, TN 72899",99,Pretty Positive,Home,40,Murray Inc,+1-274-846-7737x8263,michellehill@morgan-french.com,99,Store 2,131,2,41.26,2025-05-29,Delivered,131
1728,370,208,Debra Schultz,Male,anne89@barnes.com,(609)314-1818x61515,"PSC 4234, Box 0163, APO AA 14263",233,Respond Piece,Sports,34,Wilson-Jones,190.229.4131x8699,kimberlyjames@evans-chapman.biz,233,Warehouse A,452,1,215.62,2025-10-23,Shipped,452
1729,101,377,Felicia Williams,Other,williamsimpson@solomon-le.biz,0559550178,"8486 Ryan Street, South Tamarashire, LA 71121",76,Only As,Grocery,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,76,Store 1,294,1,404.97,2025-05-30,Delivered,294
1730,436,184,John Ortiz,Female,joshua02@yahoo.com,415.148.8814,"PSC 1115, Box 0835, APO AE 88988",211,If Maintain,Sports,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,211,Store 2,79,3,39.13,2025-05-31,Delivered,79
1731,84,164,Kathleen Harrell,Male,matthew21@gonzales.com,754.821.4565,"86326 Hardin Mount, Sherrymouth, WI 01804",48,Property Pay,Garden,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,48,Store 1,23,4,271.99,2025-06-25,Delivered,23
1732,64,124,Cynthia Price PhD,Male,zferguson@yahoo.com,0505061387,"USNS Figueroa, FPO AE 09942",218,Point Maybe,Toys,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,218,Store 1,311,6,164.54,2025-07-09,Delivered,311
1733,134,90,Kathleen Watson,Other,christopher20@rowe-jones.info,(346)013-6730,"376 Mayer Estate, Lake Sharonhaven, KS 63576",244,Whom Hard,Toys,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,244,Store 2,347,4,350.22,2025-08-29,Delivered,347
1734,220,125,Charles Valdez,Male,sanchezdeborah@gmail.com,(041)792-9111,"36565 Theresa Ports, West Mary, IL 06476",229,Cold Himself,Grocery,42,Hall-Rowe,5766270289,molly71@lozano.com,229,Store 1,232,2,226.85,2025-07-19,Shipped,232
1735,80,24,Renee Browning,Male,warrenjohn@fox.biz,567-933-4101,"700 Christopher Vista Suite 591, East Jasonshire, KY 06603",190,Majority Somebody,Electronics,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,190,Store 2,204,1,133.78,2025-05-24,Shipped,204
1736,694,96,Robert Davis,Female,jessicacummings@yahoo.com,(791)940-9610,"PSC 5566, Box 1390, APO AP 83363",270,Commercial Course,Toys,37,George Group,001-594-013-9904x9027,lmoon@graham.info,270,Store 1,425,4,222.38,2025-08-21,Delivered,425
1737,413,61,Michael Mccoy,Female,qstanley@hotmail.com,992-618-9141x173,"356 Martin Plaza Suite 375, North Alexander, DE 75756",287,Morning News,Beauty,50,Sampson-Foley,585-064-3171,darleneharper@williams.com,287,Warehouse B,308,2,433.13,2025-07-14,Shipped,308
1738,532,280,Sara Castro,Male,gina86@hotmail.com,(205)756-3983x652,"USS Gonzalez, FPO AA 69445",203,Movement Back,Toys,11,House and Sons,(677)360-2606,sara74@horton-cross.net,203,Warehouse A,343,3,58.51,2025-07-16,Shipped,343
1739,271,357,Austin Baker,Female,pmorales@gmail.com,021-923-7858,"296 Anita Fort, East Kevin, UT 51712",300,Western Must,Beauty,18,Pham-Shields,421.607.3375,lori33@keller.com,300,Warehouse A,231,2,418.19,2025-07-11,Shipped,231
1740,511,86,Dr. Steve James,Female,jwelch@gmail.com,+1-569-961-1253x5544,"7598 Gutierrez Ferry Apt. 234, East Garrettville, CA 62522",217,Reach Cup,Grocery,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,217,Warehouse A,432,3,235.11,2025-08-17,Shipped,432
1741,451,387,Jesse Turner,Other,rharris@stuart-nelson.info,720.376.3882,"414 Francis Brooks Apt. 913, Johnnybury, TN 73371",251,Scientist Them,Electronics,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,251,Store 1,391,1,80.1,2025-07-13,Delivered,391
1742,427,347,Jennifer Jones,Other,clarkbrandi@bailey.org,(826)328-0944x858,"453 Hurst Lock, Lake Justintown, PA 85882",84,Whole Set,Grocery,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,84,Store 1,310,2,81.62,2025-08-23,Delivered,310
1743,148,264,Dr. Daniel Brown,Other,penny85@alexander.com,723-229-0310x287,"304 Smith Vista, Amberton, IA 46340",259,Space Mention,Clothing,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,259,Warehouse A,441,2,136.0,2025-08-06,Shipped,441
1744,131,331,Barbara Walker,Other,smithmadison@pineda-newman.com,+1-967-379-4577x27853,"4250 Trujillo Divide, South Robertside, IN 53222",249,Operation However,Home,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,249,Warehouse B,154,2,411.95,2025-05-30,Delivered,154
1745,469,197,Melissa Curtis,Female,johnjohnson@yahoo.com,+1-024-972-4399x2011,"9183 Martin Meadow Suite 488, Willischester, VA 12149",67,Reduce Especially,Grocery,37,George Group,001-594-013-9904x9027,lmoon@graham.info,67,Store 1,483,3,125.28,2025-08-12,Cancelled,483
1746,526,160,Joseph Smith,Male,jacksonthomas@sullivan.info,995-641-2203x1030,"368 Christopher Trail, Hernandezchester, DE 22272",271,Theory Room,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,271,Store 2,45,2,351.37,2025-08-06,Shipped,45
1747,121,357,Austin Baker,Female,pmorales@gmail.com,021-923-7858,"296 Anita Fort, East Kevin, UT 51712",109,According Course,Toys,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,109,Warehouse A,274,2,255.18,2025-07-23,Shipped,274
1748,467,112,Henry Cook,Male,beltrankatelyn@bradley-davis.info,747-733-2945,"7701 Rodriguez Neck Suite 245, New Dakota, VT 14523",243,Record Chance,Garden,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,243,Store 1,56,3,140.78,2025-06-06,Delivered,56
1749,34,129,Susan Lane,Male,jenkinsaimee@vargas.com,6335693929,"PSC 6007, Box 8068, APO AA 63319",81,Tv Reduce,Electronics,26,Robinson-Graham,6562729806,millerroy@white-green.com,81,Store 2,466,5,86.5,2025-07-04,Delivered,466
1750,573,170,Stacy Fitzgerald,Other,jasminearmstrong@parker.com,989.098.3780,"43397 Lindsay Rest, Richardton, AK 45059",190,Majority Somebody,Electronics,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,190,Store 2,204,3,133.78,2025-06-15,Pending,204
1751,122,316,Steven Rodriguez,Female,trichards@hotmail.com,438.119.9537x6601,"448 Barnes Villages Suite 510, Lake Lindabury, NM 29518",210,Phone Movement,Electronics,37,George Group,001-594-013-9904x9027,lmoon@graham.info,210,Warehouse B,295,1,176.87,2025-10-12,Shipped,295
1752,113,370,Lydia Watson,Other,ncook@yahoo.com,(954)508-9177x680,"65742 Kathleen Flat, New Patrickfurt, AZ 06269",62,Job Group,Home,1,"Rodriguez, Figueroa and Sanchez",(181)960-0133,hoffmanjennifer@gardner.com,62,Warehouse A,341,2,355.38,2025-07-24,Shipped,341
1753,379,344,Chloe Lindsey,Female,krystalhenderson@gmail.com,432-400-6157x2768,"1474 Jasmine Motorway Suite 292, Stephanieville, MD 72928",293,Two Hot,Home,32,"Cooper, Barajas and Pierce",(744)431-3518x233,lhill@carlson.com,293,Store 2,77,3,19.29,2025-09-17,Delivered,77
1754,297,183,Nicole Brooks,Female,marcbrooks@hotmail.com,774.969.0333x7363,"254 Dennis Corner Suite 785, New Blake, RI 44590",21,Game Admit,Clothing,23,Osborne and Sons,(870)831-7278,stephanie79@mcclain.info,21,Store 2,381,2,336.74,2025-10-03,Delivered,381
1755,536,337,Brandi Reed,Other,tracyadams@yahoo.com,+1-158-102-1312x51293,"05912 Welch Isle, New Davidberg, WA 11138",79,Religious Can,Clothing,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,79,Warehouse A,140,3,87.32,2025-08-19,Delivered,140
1756,121,357,Austin Baker,Female,pmorales@gmail.com,021-923-7858,"296 Anita Fort, East Kevin, UT 51712",191,Organization Soon,Clothing,21,"Martinez, Fisher and Bentley",+1-299-468-0443x69957,nramos@kennedy.com,191,Warehouse A,373,2,230.08,2025-07-23,Shipped,373
1757,313,372,Jordan Porter,Female,cranekevin@yahoo.com,283-337-2188,"9541 Francisco Orchard Apt. 506, Briggsberg, NJ 04511",192,Particularly List,Beauty,22,"Miller, Robertson and Schultz",134-332-0037x91769,jennifercruz@sanchez-douglas.com,192,Store 2,160,1,142.74,2025-10-05,Delivered,160
1758,311,167,Virginia Cunningham,Female,kevin92@gray.net,001-357-126-6110,"3715 Chapman Path, Wigginsshire, SC 55999",151,Sure Health,Sports,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,151,Warehouse B,300,2,235.17,2025-08-21,Pending,300
1759,498,223,Shannon Spence,Female,dylan77@wilson.com,(152)265-5767,"523 Barnes Parks Suite 883, Millerchester, OK 91399",15,Contain Break,Home,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,15,Store 1,233,1,278.26,2025-06-13,Delivered,233
1760,147,328,Sharon Sims,Female,robert06@bennett-kirby.com,001-749-060-7231x11271,"46484 Foley Green Apt. 163, New Meghanborough, NC 05179",73,Lay Big,Clothing,7,Koch-Decker,303-911-7182x2782,allison96@hickman.com,73,Store 2,436,2,99.84,2025-08-26,Delivered,436
1761,604,289,Audrey Roman,Male,kimberly58@yahoo.com,268-612-0594,"0740 Miranda Mount Suite 095, Ronaldport, AK 71640",216,Take Owner,Toys,42,Hall-Rowe,5766270289,molly71@lozano.com,216,Store 2,413,2,309.88,2025-07-02,Delivered,413
1762,50,105,Carlos Harris,Female,ellismelissa@hotmail.com,9733977671,"84983 Jack Centers, Benjaminton, OK 79574",157,Parent Laugh,Clothing,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,157,Warehouse B,408,4,492.05,2025-08-10,Delivered,408
1763,291,353,Jenna Ray,Male,perezdawn@gmail.com,001-308-172-1436x438,"00413 Maria Springs, North Jonville, MI 87216",111,Institution Available,Toys,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,111,Store 1,344,1,26.82,2025-06-04,Delivered,344
1764,188,179,Chad Williams,Male,breanna85@silva-weaver.com,(749)545-0892,"5333 Matthew Shores, Nealmouth, UT 43904",251,Scientist Them,Electronics,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,251,Store 1,391,2,80.1,2025-06-14,Shipped,391
1765,3,294,Becky Foster,Male,duncangregory@wang.biz,+1-653-694-5515,"67747 Sandra Fall Suite 408, Kathrynburgh, CT 50747",63,Their Long,Clothing,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,63,Store 2,460,1,38.36,2025-06-19,Delivered,460
1766,561,128,Paul Villanueva,Other,nguyencorey@gutierrez.com,970.623.9726x5273,"52090 Taylor Walk Suite 762, Jeffreyport, GA 84124",179,Have Short,Beauty,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,179,Warehouse B,164,1,452.9,2025-08-14,Delivered,164
1767,70,188,Benjamin Friedman,Female,monicacollins@ortega.com,001-387-430-2716,"597 Ford Canyon, West Debbiemouth, UT 93778",23,Card Site,Clothing,11,House and Sons,(677)360-2606,sara74@horton-cross.net,23,Warehouse B,197,1,85.88,2025-05-26,Delivered,197
1768,428,296,Judy Sutton,Female,laurakaufman@hotmail.com,+1-195-237-1006x8761,"819 Samuel Views Apt. 460, Reginaldhaven, SD 58178",247,Physical Section,Sports,29,Hogan PLC,5865185067,hamiltonmichael@zimmerman-graham.net,247,Warehouse A,202,2,96.26,2025-10-23,Shipped,202
1769,587,366,Ann Moon,Female,wrightalicia@chavez-carter.biz,236-428-1319x092,"2303 Carlos Courts Suite 281, Transtad, HI 20518",159,Push Key,Clothing,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,159,Warehouse A,67,1,360.58,2025-08-14,Delivered,67
1770,580,318,Rebecca Daniel,Male,loretta55@gmail.com,705-742-3885x652,"5983 Poole Courts, Lake Richardfort, HI 99665",232,Stage Ground,Sports,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,232,Warehouse A,397,1,239.26,2025-10-19,Shipped,397
1771,346,44,Matthew Anderson,Female,melissa65@yahoo.com,431.329.1212x775,"74741 Eric Spur Suite 903, Eddiebury, MO 67801",194,Us Other,Electronics,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,194,Warehouse B,191,4,375.77,2025-06-11,Delivered,191
1772,487,204,Matthew Ray,Male,jcarter@gmail.com,305.912.6620,"01859 Booker Road Suite 301, South Tracy, PA 23109",68,House Claim,Beauty,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,68,Store 1,300,3,99.25,2025-09-21,Shipped,300
1773,142,99,Daniel Medina,Male,ana92@hale.net,4204394070,"510 Dillon Run Suite 368, West Toddside, HI 26567",259,Space Mention,Clothing,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,259,Warehouse A,441,4,136.0,2025-06-12,Shipped,441
1774,652,277,Mark Warren Jr.,Female,hsmith@yahoo.com,485-959-2248x3958,"3522 Smith Mall Apt. 271, West Jacquelineborough, CT 70982",236,Open Resource,Home,15,"Warner, Carr and Archer",+1-808-412-4118x2449,jenniferharris@farrell.com,236,Warehouse A,345,2,362.04,2025-05-30,Pending,345
1775,461,397,Scott Thompson,Other,pgilmore@hotmail.com,638.164.3212,"289 Russell Estate Apt. 362, Jenniferhaven, IL 14144",230,Whose Fear,Home,2,Wolfe LLC,235-116-1559x407,dudleynicholas@carter.com,230,Store 1,80,2,150.65,2025-06-18,Delivered,80
1776,153,169,Kevin Williams,Male,jason70@gmail.com,+1-510-679-4975,"922 Gill Shores Suite 251, Hughesfurt, ND 06506",167,Three Born,Beauty,29,Hogan PLC,5865185067,hamiltonmichael@zimmerman-graham.net,167,Store 2,243,2,416.13,2025-07-31,Delivered,243
1777,92,336,Christopher Banks,Female,shane65@gmail.com,715-802-9090x463,"PSC 6604, Box 6558, APO AA 53872",210,Phone Movement,Electronics,37,George Group,001-594-013-9904x9027,lmoon@graham.info,210,Warehouse B,295,1,176.87,2025-10-10,Delivered,295
1778,397,259,Kristy Bishop,Other,tina69@salazar.com,010-783-5674x300,"960 Williams Trafficway, Dominguezchester, NE 72530",120,Standard Year,Home,16,Walters LLC,0524278680,jonesnicole@gardner.org,120,Store 1,465,1,180.07,2025-10-29,Delivered,465
1779,405,58,Stephanie Pena,Other,jeffrey46@watson-richards.info,709-991-7381,"460 Derrick Flats Suite 697, West Michelle, WI 11093",174,Concern Ball,Home,21,"Martinez, Fisher and Bentley",+1-299-468-0443x69957,nramos@kennedy.com,174,Store 2,31,1,73.5,2025-10-08,Shipped,31
1780,554,209,Becky Fox,Other,wdavis@hotmail.com,001-484-910-2562,"9240 Diane Divide Suite 940, Jasminebury, PA 55321",24,Know Never,Toys,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,24,Warehouse A,253,1,494.81,2025-06-14,Delivered,253
1781,687,47,Steven Osborne,Female,xmoreno@key.com,803-965-2239x559,"929 Mary Valleys Suite 842, Johnsonton, PA 29180",227,Left Leg,Beauty,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,227,Warehouse B,46,3,246.85,2025-06-22,Pending,46
1782,285,301,Wendy King,Male,travis25@hotmail.com,844.483.5488x4712,"772 Cameron Meadows Suite 175, East Kimberly, IN 28447",46,Attorney Card,Toys,7,Koch-Decker,303-911-7182x2782,allison96@hickman.com,46,Store 1,355,2,421.63,2025-06-20,Delivered,355
1783,170,275,Jamie Jordan,Other,ehoffman@velez-ferguson.com,(076)581-7390x6375,"452 Cody Extension, Port Sheri, IA 11496",13,Case Now,Toys,23,Osborne and Sons,(870)831-7278,stephanie79@mcclain.info,13,Store 1,176,2,404.53,2025-06-22,Shipped,176
1784,586,279,Mary Kennedy,Female,loganveronica@noble.com,(270)510-2876,"8138 Bennett Lights Suite 548, Alyssaborough, SC 36904",159,Push Key,Clothing,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,159,Warehouse A,67,2,360.58,2025-05-19,Cancelled,67
1785,575,294,Becky Foster,Male,duncangregory@wang.biz,+1-653-694-5515,"67747 Sandra Fall Suite 408, Kathrynburgh, CT 50747",64,Inside Just,Sports,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,64,Store 1,461,1,40.07,2025-09-02,Delivered,461
1786,660,202,Jessica Hall,Male,carterdaniel@yahoo.com,001-931-952-5690x4098,"5528 Daniel Branch Suite 524, South Erin, PA 37645",287,Morning News,Beauty,50,Sampson-Foley,585-064-3171,darleneharper@williams.com,287,Warehouse B,308,1,433.13,2025-08-30,Delivered,308
1787,88,9,Stephen Gardner,Other,zsanchez@hotmail.com,(471)027-6773x5925,"562 Robertson Coves Suite 371, Shannonberg, AR 38539",99,Pretty Positive,Home,40,Murray Inc,+1-274-846-7737x8263,michellehill@morgan-french.com,99,Store 2,131,4,41.26,2025-08-17,Shipped,131
1788,634,180,Kylie Rogers,Female,gmurphy@yahoo.com,7303379337,"636 Margaret Avenue Suite 015, New Dariusport, ID 83251",278,Soldier Smile,Garden,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,278,Store 1,113,2,237.9,2025-07-19,Delivered,113
1789,591,113,Matthew Sparks,Other,pgarza@hotmail.com,827.615.3966,"321 Wilson Ranch Suite 581, Thompsonfurt, PA 14754",28,High Must,Clothing,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,28,Store 2,51,4,457.0,2025-05-22,Delivered,51
1790,584,103,Jamie Edwards,Male,hayesmargaret@rich.net,+1-608-680-3476,"2649 Hannah Divide Suite 718, East Kimberlyside, MO 54707",268,Catch Picture,Garden,18,Pham-Shields,421.607.3375,lori33@keller.com,268,Store 1,494,4,40.35,2025-10-26,Delivered,494
1791,194,118,John Martinez,Other,johnathan94@hodge-smith.com,+1-292-752-4372x805,"Unit 2927 Box 6637, DPO AP 84069",244,Whom Hard,Toys,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,244,Store 2,347,2,350.22,2025-07-17,Delivered,347
1792,515,7,Cynthia Snyder,Other,tanner82@hotmail.com,146-786-6912,"Unit 1778 Box 5289, DPO AE 17413",10,Wear Pick,Toys,22,"Miller, Robertson and Schultz",134-332-0037x91769,jennifercruz@sanchez-douglas.com,10,Store 2,428,1,81.96,2025-07-16,Pending,428
1793,124,116,Shannon English,Other,shawncoleman@yahoo.com,(532)690-9738x4689,"751 Nixon Common, Lake Jessica, WV 37125",273,Weight Company,Electronics,39,Brown-Stone,+1-770-348-2477x109,jennifercollins@tran.com,273,Store 2,124,3,445.26,2025-10-25,Shipped,124
1794,185,196,Colton Smith,Male,asullivan@yahoo.com,001-567-491-6016x9236,"USNV Hicks, FPO AA 83729",10,Wear Pick,Toys,22,"Miller, Robertson and Schultz",134-332-0037x91769,jennifercruz@sanchez-douglas.com,10,Store 2,428,3,81.96,2025-09-06,Delivered,428
1795,282,144,Samuel Ramos,Other,thompsondonna@dyer-martin.biz,(467)197-8897,"064 Garza Lane, Katieport, AR 04190",106,Explain Scientist,Garden,7,Koch-Decker,303-911-7182x2782,allison96@hickman.com,106,Store 1,495,1,135.91,2025-10-01,Delivered,495
1796,252,269,Tanya Mitchell,Female,katherine20@hotmail.com,001-368-499-5154x2144,"44913 Thomas Ford, North Carmen, ND 71006",297,Capital Feel,Grocery,8,"Collins, Carney and Santos",871.331.5098x393,jonescrystal@jones.com,297,Warehouse A,302,1,473.8,2025-05-23,Delivered,302
1797,455,228,Patricia West,Male,kelly96@macdonald.biz,399.129.7102,"171 Edwards Hill Apt. 149, Michaelland, VT 60891",44,Way Be,Toys,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,44,Warehouse A,389,4,486.08,2025-05-17,Pending,389
1798,547,122,Matthew Rodriguez,Other,christinarodriguez@yahoo.com,001-410-119-4707x200,"56908 Mendoza Lodge Apt. 830, Finleyfort, OK 70664",165,Road Wide,Home,16,Walters LLC,0524278680,jonesnicole@gardner.org,165,Warehouse A,269,1,230.95,2025-07-28,Shipped,269
1799,412,45,Edwin Wilkins,Female,cranemelissa@adkins.com,003-236-5199,"13721 Martinez Mountain, East Sandrachester, VA 52274",24,Know Never,Toys,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,24,Warehouse A,253,4,494.81,2025-09-04,Delivered,253
1800,504,370,Lydia Watson,Other,ncook@yahoo.com,(954)508-9177x680,"65742 Kathleen Flat, New Patrickfurt, AZ 06269",12,Town Check,Home,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,12,Store 2,228,1,182.69,2025-07-20,Shipped,228
